"Category","Product type","SKU","Product description","Size (cm)","Size (inches)","Finish","Paper type","Substrate weight","Product price","Product currency","Source country","Destination country","Shipping method","Shipping price","Plus one shipping price","Shipping currency","Minimum shipping (days)","Maximum shipping (days)","Tracked shipping"
"Prints","Photo Art Prints","P-PHO-HFAP-210X297","HFAP, Hahnemühle Fine Art Pearl, 285gsm, 21x29.7cm / 8.3x11.7"" (A4)","21x29.7cm","8.3x11.7""",,"HFAP","285gsm","    9.00","GBP","GB","US","Standard","    9.95","    0.00","GBP",5,12,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-11X50","LPP, Lustre Photo Paper, 240gsm, 27.9x127cm / 11x50""","27.9x127cm","11x50""",,"LPP","240gsm","   25.00","USD","US","US","Overnight","   36.95","    0.00","USD",1,1,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-11X50","LPP, Lustre Photo Paper, 240gsm, 27.9x127cm / 11x50""","27.9x127cm","11x50""",,"LPP","240gsm","   25.00","USD","US","US","Standard","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-12X12","LPP, Lustre Photo Paper, 240gsm, 30x30cm / 12x12""","30x30cm","12x12""",,"LPP","240gsm","   14.00","USD","US","US","Budget","    5.95","    0.00","USD",1,5,"Tracked"
"Prints","Photo Art Prints","P-PHO-HFAP-400X400","HFAP, Hahnemühle Fine Art Pearl, 285gsm, 40x40cm / 16x16″","40x40cm",,,"HFAP","285gsm","   22.00","GBP","GB","US","Budget","    5.95","    0.00","GBP",4,8,"Not Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-12X12","LPP, Lustre Photo Paper, 240gsm, 30x30cm / 12x12""","30x30cm","12x12""",,"LPP","240gsm","   14.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","P-PHO-HFAP-400X400","HFAP, Hahnemühle Fine Art Pearl, 285gsm, 40x40cm / 16x16″","40x40cm",,,"HFAP","285gsm","   22.00","GBP","GB","US","Express","   18.95","    0.00","GBP",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-12X12","LPP, Lustre Photo Paper, 240gsm, 30x30cm / 12x12""","30x30cm","12x12""",,"LPP","240gsm","   14.00","USD","US","US","Overnight","   29.95","    0.00","USD",1,1,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-12X12","LPP, Lustre Photo Paper, 240gsm, 30x30cm / 12x12""","30x30cm","12x12""",,"LPP","240gsm","   14.00","USD","US","US","Standard","    8.95","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-12X16","LPP, Lustre Photo Paper, 240gsm, 30x40cm / 12x16""","30x40cm","12x16""",,"LPP","240gsm","   16.00","USD","US","US","Budget","    5.95","    0.00","USD",1,5,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-12X16","LPP, Lustre Photo Paper, 240gsm, 30x40cm / 12x16""","30x40cm","12x16""",,"LPP","240gsm","   16.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-12X16","LPP, Lustre Photo Paper, 240gsm, 30x40cm / 12x16""","30x40cm","12x16""",,"LPP","240gsm","   16.00","USD","US","US","Overnight","   31.95","    0.00","USD",1,1,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-12X16","LPP, Lustre Photo Paper, 240gsm, 30x40cm / 12x16""","30x40cm","12x16""",,"LPP","240gsm","   16.00","USD","US","US","Standard","    8.95","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-12X18","LPP, Lustre Photo Paper, 240gsm, 30x45cm / 12x18""","30x45cm","12x18""",,"LPP","240gsm","   16.00","USD","US","US","Budget","    5.95","    0.00","USD",1,5,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-12X18","LPP, Lustre Photo Paper, 240gsm, 30x45cm / 12x18""","30x45cm","12x18""",,"LPP","240gsm","   16.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-12X18","LPP, Lustre Photo Paper, 240gsm, 30x45cm / 12x18""","30x45cm","12x18""",,"LPP","240gsm","   16.00","USD","US","US","Overnight","   31.95","    0.00","USD",1,1,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-12X18","LPP, Lustre Photo Paper, 240gsm, 30x45cm / 12x18""","30x45cm","12x18""",,"LPP","240gsm","   16.00","USD","US","US","Standard","    9.95","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-16X32","LPP, Lustre Photo Paper, 240gsm, 40x80cm / 16x32″","40x80cm",,,"LPP","240gsm","   22.00","USD","US","US","Budget","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-16X32","LPP, Lustre Photo Paper, 240gsm, 40x80cm / 16x32″","40x80cm",,,"LPP","240gsm","   22.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-16X32","LPP, Lustre Photo Paper, 240gsm, 40x80cm / 16x32″","40x80cm",,,"LPP","240gsm","   22.00","USD","US","US","Overnight","   34.95","    0.00","USD",1,1,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-16X32","LPP, Lustre Photo Paper, 240gsm, 40x80cm / 16x32″","40x80cm",,,"LPP","240gsm","   22.00","USD","US","US","Standard","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-20X20","LPP, Lustre Photo Paper, 240gsm, 50x50cm / 20x20″","50x50cm",,,"LPP","240gsm","   20.00","USD","US","US","Budget","    5.95","    0.00","USD",1,5,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-20X20","LPP, Lustre Photo Paper, 240gsm, 50x50cm / 20x20″","50x50cm",,,"LPP","240gsm","   20.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-20X20","LPP, Lustre Photo Paper, 240gsm, 50x50cm / 20x20″","50x50cm",,,"LPP","240gsm","   20.00","USD","US","US","Overnight","   31.95","    0.00","USD",1,1,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-20X20","LPP, Lustre Photo Paper, 240gsm, 50x50cm / 20x20″","50x50cm",,,"LPP","240gsm","   20.00","USD","US","US","Standard","    9.95","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-20X28","LPP, Lustre Photo Paper, 240gsm, 50x70cm / 20x28""","50x70cm","20x28""",,"LPP","240gsm","   24.00","USD","US","US","Budget","   10.95","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","P-PHO-HFAP-400X400","HFAP, Hahnemühle Fine Art Pearl, 285gsm, 40x40cm / 16x16″","40x40cm",,,"HFAP","285gsm","   22.00","GBP","GB","US","Standard","    9.95","    0.00","GBP",5,12,"Tracked"
"Prints","Photo Art Prints","P-PHO-HFAP-400X500","HFAP, Hahnemühle Fine Art Pearl, 285gsm, 40x50cm / 16x20""","40x50cm","16x20""",,"HFAP","285gsm","   24.00","GBP","GB","US","Budget","    6.95","    0.00","GBP",4,8,"Not Tracked"
"Prints","Photo Art Prints","P-PHO-HFAP-400X500","HFAP, Hahnemühle Fine Art Pearl, 285gsm, 40x50cm / 16x20""","40x50cm","16x20""",,"HFAP","285gsm","   24.00","GBP","GB","US","Express","   18.95","    0.00","GBP",1,3,"Tracked"
"Prints","Photo Art Prints","P-PHO-HFAP-400X500","HFAP, Hahnemühle Fine Art Pearl, 285gsm, 40x50cm / 16x20""","40x50cm","16x20""",,"HFAP","285gsm","   24.00","GBP","GB","US","Standard","    9.95","    0.00","GBP",5,12,"Tracked"
"Prints","Photo Art Prints","P-PHO-HFAP-400X800","HFAP, Hahnemühle Fine Art Pearl, 285gsm, 40x80cm / 16x32″","40x80cm",,,"HFAP","285gsm","   33.00","GBP","GB","US","Budget","   11.95","    0.00","GBP",4,8,"Not Tracked"
"Prints","Photo Art Prints","P-PHO-HFAP-400X800","HFAP, Hahnemühle Fine Art Pearl, 285gsm, 40x80cm / 16x32″","40x80cm",,,"HFAP","285gsm","   33.00","GBP","GB","US","Express","   18.95","    0.00","GBP",1,3,"Tracked"
"Prints","Photo Art Prints","P-PHO-HFAP-400X800","HFAP, Hahnemühle Fine Art Pearl, 285gsm, 40x80cm / 16x32″","40x80cm",,,"HFAP","285gsm","   33.00","GBP","GB","US","Standard","   12.95","    0.00","GBP",5,7,"Tracked"
"Prints","Photo Art Prints","P-PHO-HFAP-400X900","HFAP, Hahnemühle Fine Art Pearl, 285gsm, 40x90cm / 16x36","40x90cm",,,"HFAP","285gsm","   25.00","GBP","GB","US","Budget","   11.95","    0.00","GBP",4,8,"Not Tracked"
"Prints","Photo Art Prints","P-PHO-HFAP-400X900","HFAP, Hahnemühle Fine Art Pearl, 285gsm, 40x90cm / 16x36","40x90cm",,,"HFAP","285gsm","   25.00","GBP","GB","US","Express","   18.95","    0.00","GBP",1,3,"Tracked"
"Prints","Photo Art Prints","P-PHO-HFAP-400X900","HFAP, Hahnemühle Fine Art Pearl, 285gsm, 40x90cm / 16x36","40x90cm",,,"HFAP","285gsm","   25.00","GBP","GB","US","Standard","   12.95","    0.00","GBP",5,7,"Tracked"
"Prints","Photo Art Prints","P-PHO-HFAP-420X594","HFAP, Hahnemühle Fine Art Pearl, 285gsm, 42x59.4cm / 16.5x23.4"" (A2)","42x59.4cm","16.5x23.4""",,"HFAP","285gsm","   26.00","GBP","GB","US","Budget","    6.95","    0.00","GBP",4,8,"Not Tracked"
"Prints","Photo Art Prints","P-PHO-HFAP-420X594","HFAP, Hahnemühle Fine Art Pearl, 285gsm, 42x59.4cm / 16.5x23.4"" (A2)","42x59.4cm","16.5x23.4""",,"HFAP","285gsm","   26.00","GBP","GB","US","Express","   18.95","    0.00","GBP",1,3,"Tracked"
"Prints","Photo Art Prints","P-PHO-HFAP-420X594","HFAP, Hahnemühle Fine Art Pearl, 285gsm, 42x59.4cm / 16.5x23.4"" (A2)","42x59.4cm","16.5x23.4""",,"HFAP","285gsm","   26.00","GBP","GB","US","Standard","    9.95","    0.00","GBP",5,12,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-20X28","LPP, Lustre Photo Paper, 240gsm, 50x70cm / 20x28""","50x70cm","20x28""",,"LPP","240gsm","   24.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-20X28","LPP, Lustre Photo Paper, 240gsm, 50x70cm / 20x28""","50x70cm","20x28""",,"LPP","240gsm","   24.00","USD","US","US","Overnight","   31.95","    0.00","USD",1,1,"Tracked"
"Prints","Photo Art Prints","P-PHO-HFAP-450X600","HFAP, Hahnemühle Fine Art Pearl, 285gsm, 45x60cm / 18x24""","45x60cm","18x24""",,"HFAP","285gsm","   31.00","GBP","GB","US","Budget","    6.95","    0.00","GBP",4,8,"Not Tracked"
"Prints","Photo Art Prints","GLOBAL-PAP-10X10","Photographic Art Print 25x25cm / 10x10""","25x25cm","10x10""",,"LPP","240gsm","   10.00","USD","US","US","Budget","    5.95","    0.00","USD",1,5,"Tracked"
"Prints","Photo Art Prints","GLOBAL-PAP-10X10","Photographic Art Print 25x25cm / 10x10""","25x25cm","10x10""",,"LPP","240gsm","   10.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","GLOBAL-PAP-10X10","Photographic Art Print 25x25cm / 10x10""","25x25cm","10x10""",,"LPP","240gsm","   10.00","USD","US","US","Overnight","   29.95","    0.00","USD",1,1,"Tracked"
"Prints","Photo Art Prints","GLOBAL-PAP-10X10","Photographic Art Print 25x25cm / 10x10""","25x25cm","10x10""",,"LPP","240gsm","   10.00","USD","US","US","Standard","    8.95","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","GLOBAL-PAP-10X12","Photographic Art Print 25x30cm / 10x12""","25x30cm","10x12""",,"LPP","240gsm","   12.00","USD","US","US","Budget","    5.95","    0.00","USD",1,5,"Tracked"
"Prints","Photo Art Prints","GLOBAL-PAP-10X12","Photographic Art Print 25x30cm / 10x12""","25x30cm","10x12""",,"LPP","240gsm","   12.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","GLOBAL-PAP-10X12","Photographic Art Print 25x30cm / 10x12""","25x30cm","10x12""",,"LPP","240gsm","   12.00","USD","US","US","Overnight","   29.95","    0.00","USD",1,1,"Tracked"
"Prints","Photo Art Prints","GLOBAL-PAP-10X12","Photographic Art Print 25x30cm / 10x12""","25x30cm","10x12""",,"LPP","240gsm","   12.00","USD","US","US","Standard","    8.95","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","GLOBAL-PAP-10X20","Photographic Art Print 25x50cm / 10x20""","25x50cm","10x20""",,"LPP","240gsm","   12.00","USD","US","US","Budget","    5.95","    0.00","USD",1,5,"Tracked"
"Prints","Photo Art Prints","GLOBAL-PAP-10X20","Photographic Art Print 25x50cm / 10x20""","25x50cm","10x20""",,"LPP","240gsm","   12.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","GLOBAL-PAP-10X20","Photographic Art Print 25x50cm / 10x20""","25x50cm","10x20""",,"LPP","240gsm","   12.00","USD","US","US","Overnight","   31.95","    0.00","USD",1,1,"Tracked"
"Prints","Photo Art Prints","GLOBAL-PAP-10X20","Photographic Art Print 25x50cm / 10x20""","25x50cm","10x20""",,"LPP","240gsm","   12.00","USD","US","US","Standard","    9.95","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-20X28","LPP, Lustre Photo Paper, 240gsm, 50x70cm / 20x28""","50x70cm","20x28""",,"LPP","240gsm","   24.00","USD","US","US","Standard","   10.95","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-20X30","LPP, Lustre Photo Paper, 240gsm, 50x75cm / 20x30""","50x75cm","20x30""",,"LPP","240gsm","   25.00","USD","US","US","Budget","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-20X30","LPP, Lustre Photo Paper, 240gsm, 50x75cm / 20x30""","50x75cm","20x30""",,"LPP","240gsm","   25.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-20X30","LPP, Lustre Photo Paper, 240gsm, 50x75cm / 20x30""","50x75cm","20x30""",,"LPP","240gsm","   25.00","USD","US","US","Overnight","   34.95","    0.00","USD",1,1,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-20X30","LPP, Lustre Photo Paper, 240gsm, 50x75cm / 20x30""","50x75cm","20x30""",,"LPP","240gsm","   25.00","USD","US","US","Standard","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-20X40","LPP, Lustre Photo Paper, 240gsm, 50x100cm / 20x40″","50x100cm",,,"LPP","240gsm","   26.00","USD","US","US","Budget","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-20X40","LPP, Lustre Photo Paper, 240gsm, 50x100cm / 20x40″","50x100cm",,,"LPP","240gsm","   26.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-20X40","LPP, Lustre Photo Paper, 240gsm, 50x100cm / 20x40″","50x100cm",,,"LPP","240gsm","   26.00","USD","US","US","Overnight","   34.95","    0.00","USD",1,1,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-20X40","LPP, Lustre Photo Paper, 240gsm, 50x100cm / 20x40″","50x100cm",,,"LPP","240gsm","   26.00","USD","US","US","Standard","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-24X24","LPP, Lustre Photo Paper, 240gsm, 60x60cm / 24x24""","60x60cm","24x24""",,"LPP","240gsm","   25.00","USD","US","US","Budget","    5.95","    0.00","USD",1,5,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-24X24","LPP, Lustre Photo Paper, 240gsm, 60x60cm / 24x24""","60x60cm","24x24""",,"LPP","240gsm","   25.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-24X24","LPP, Lustre Photo Paper, 240gsm, 60x60cm / 24x24""","60x60cm","24x24""",,"LPP","240gsm","   25.00","USD","US","US","Overnight","   31.95","    0.00","USD",1,1,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-24X24","LPP, Lustre Photo Paper, 240gsm, 60x60cm / 24x24""","60x60cm","24x24""",,"LPP","240gsm","   25.00","USD","US","US","Standard","    9.95","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-24X32","LPP, Lustre Photo Paper, 240gsm, 60x80cm / 24x32""","60x80cm","24x32""",,"LPP","240gsm","   26.00","USD","US","US","Budget","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-24X32","LPP, Lustre Photo Paper, 240gsm, 60x80cm / 24x32""","60x80cm","24x32""",,"LPP","240gsm","   26.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-24X32","LPP, Lustre Photo Paper, 240gsm, 60x80cm / 24x32""","60x80cm","24x32""",,"LPP","240gsm","   26.00","USD","US","US","Overnight","   34.95","    0.00","USD",1,1,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-24X32","LPP, Lustre Photo Paper, 240gsm, 60x80cm / 24x32""","60x80cm","24x32""",,"LPP","240gsm","   26.00","USD","US","US","Standard","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-24X36","LPP, Lustre Photo Paper, 240gsm, 60x90cm / 24x36""","60x90cm","24x36""",,"LPP","240gsm","   28.00","USD","US","US","Budget","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-24X36","LPP, Lustre Photo Paper, 240gsm, 60x90cm / 24x36""","60x90cm","24x36""",,"LPP","240gsm","   28.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-24X36","LPP, Lustre Photo Paper, 240gsm, 60x90cm / 24x36""","60x90cm","24x36""",,"LPP","240gsm","   28.00","USD","US","US","Overnight","   34.95","    0.00","USD",1,1,"Tracked"
"Prints","Photo Art Prints","P-PHO-HFAP-450X600","HFAP, Hahnemühle Fine Art Pearl, 285gsm, 45x60cm / 18x24""","45x60cm","18x24""",,"HFAP","285gsm","   31.00","GBP","GB","US","Express","   18.95","    0.00","GBP",1,3,"Tracked"
"Prints","Photo Art Prints","P-PHO-HFAP-450X600","HFAP, Hahnemühle Fine Art Pearl, 285gsm, 45x60cm / 18x24""","45x60cm","18x24""",,"HFAP","285gsm","   31.00","GBP","GB","US","Standard","    9.95","    0.00","GBP",5,12,"Tracked"
"Prints","Photo Art Prints","P-PHO-HPG-150X100","HPG, Hahnemühle Photo Glossy, 260gsm, 15x10 cm / 5.9x3.9""",,"5.9x3.9""",,"HPG","260gsm","    3.00","GBP","GB","US","Budget","    5.95","    0.00","GBP",4,8,"Not Tracked"
"Prints","Photo Art Prints","P-PHO-HPG-150X100","HPG, Hahnemühle Photo Glossy, 260gsm, 15x10 cm / 5.9x3.9""",,"5.9x3.9""",,"HPG","260gsm","    3.00","GBP","GB","US","Express","   18.95","    0.00","GBP",1,3,"Tracked"
"Prints","Photo Art Prints","P-PHO-HPG-150X100","HPG, Hahnemühle Photo Glossy, 260gsm, 15x10 cm / 5.9x3.9""",,"5.9x3.9""",,"HPG","260gsm","    3.00","GBP","GB","US","Standard","    9.95","    0.00","GBP",5,12,"Tracked"
"Prints","Photo Art Prints","P-PHO-HPG-150X150","HPG, Hahnemühle Photo Glossy, 260gsm, 15x15 cm / 5.9x5.9""",,"5.9x5.9""",,"HPG","260gsm","    4.00","GBP","GB","US","Budget","    5.95","    0.00","GBP",4,8,"Not Tracked"
"Prints","Photo Art Prints","P-PHO-HPG-150X150","HPG, Hahnemühle Photo Glossy, 260gsm, 15x15 cm / 5.9x5.9""",,"5.9x5.9""",,"HPG","260gsm","    4.00","GBP","GB","US","Express","   18.95","    0.00","GBP",1,3,"Tracked"
"Prints","Photo Art Prints","P-PHO-HPG-150X150","HPG, Hahnemühle Photo Glossy, 260gsm, 15x15 cm / 5.9x5.9""",,"5.9x5.9""",,"HPG","260gsm","    4.00","GBP","GB","US","Standard","    9.95","    0.00","GBP",5,12,"Tracked"
"Prints","Photo Art Prints","P-PHO-HPG-200X200","HPG, Hahnemühle Photo Glossy, 260gsm, 20x20 cm / 7.9x7.9""",,"7.9x7.9""",,"HPG","260gsm","    6.00","GBP","GB","US","Budget","    5.95","    0.00","GBP",4,8,"Not Tracked"
"Prints","Photo Art Prints","P-PHO-HPG-200X200","HPG, Hahnemühle Photo Glossy, 260gsm, 20x20 cm / 7.9x7.9""",,"7.9x7.9""",,"HPG","260gsm","    6.00","GBP","GB","US","Express","   18.95","    0.00","GBP",1,3,"Tracked"
"Prints","Photo Art Prints","P-PHO-HPG-200X200","HPG, Hahnemühle Photo Glossy, 260gsm, 20x20 cm / 7.9x7.9""",,"7.9x7.9""",,"HPG","260gsm","    6.00","GBP","GB","US","Standard","    9.95","    0.00","GBP",5,12,"Tracked"
"Prints","Photo Art Prints","P-PHO-HPG-200X300","HPG, Hahnemühle Photo Glossy, 260gsm, 20x30 cm / 7.9x11.8""",,"7.9x11.8""",,"HPG","260gsm","    7.00","GBP","GB","US","Budget","    5.95","    0.00","GBP",4,8,"Not Tracked"
"Prints","Photo Art Prints","P-PHO-HPG-200X300","HPG, Hahnemühle Photo Glossy, 260gsm, 20x30 cm / 7.9x11.8""",,"7.9x11.8""",,"HPG","260gsm","    7.00","GBP","GB","US","Express","   18.95","    0.00","GBP",1,3,"Tracked"
"Prints","Photo Art Prints","P-PHO-HPG-200X300","HPG, Hahnemühle Photo Glossy, 260gsm, 20x30 cm / 7.9x11.8""",,"7.9x11.8""",,"HPG","260gsm","    7.00","GBP","GB","US","Standard","    9.95","    0.00","GBP",5,12,"Tracked"
"Prints","Photo Art Prints","P-PHO-HPG-210X297","HPG, Hahnemühle Photo Glossy, 260gsm, 21.082x29.718 cm / 8.3x11.7""",,"8.3x11.7""",,"HPG","260gsm","    8.00","GBP","GB","US","Budget","    5.95","    0.00","GBP",4,8,"Not Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-24X36","LPP, Lustre Photo Paper, 240gsm, 60x90cm / 24x36""","60x90cm","24x36""",,"LPP","240gsm","   28.00","USD","US","US","Standard","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-28X28","LPP, Lustre Photo Paper, 240gsm, 70x70cm / 28x28""","70x70cm","28x28""",,"LPP","240gsm","   30.00","USD","US","US","Budget","   10.95","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-28X28","LPP, Lustre Photo Paper, 240gsm, 70x70cm / 28x28""","70x70cm","28x28""",,"LPP","240gsm","   30.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-28X28","LPP, Lustre Photo Paper, 240gsm, 70x70cm / 28x28""","70x70cm","28x28""",,"LPP","240gsm","   30.00","USD","US","US","Overnight","   31.95","    0.00","USD",1,1,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-28X28","LPP, Lustre Photo Paper, 240gsm, 70x70cm / 28x28""","70x70cm","28x28""",,"LPP","240gsm","   30.00","USD","US","US","Standard","   10.95","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-28X40","LPP, Lustre Photo Paper, 240gsm, 70x100cm / 28x40""","70x100cm","28x40""",,"LPP","240gsm","   35.00","USD","US","US","Budget","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-28X40","LPP, Lustre Photo Paper, 240gsm, 70x100cm / 28x40""","70x100cm","28x40""",,"LPP","240gsm","   35.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-28X40","LPP, Lustre Photo Paper, 240gsm, 70x100cm / 28x40""","70x100cm","28x40""",,"LPP","240gsm","   35.00","USD","US","US","Overnight","   34.95","    0.00","USD",1,1,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-28X40","LPP, Lustre Photo Paper, 240gsm, 70x100cm / 28x40""","70x100cm","28x40""",,"LPP","240gsm","   35.00","USD","US","US","Standard","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-30X30","LPP, Lustre Photo Paper, 240gsm, 75x75cm / 30x30""","75x75cm","30x30""",,"LPP","240gsm","   28.00","USD","US","US","Budget","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-30X30","LPP, Lustre Photo Paper, 240gsm, 75x75cm / 30x30""","75x75cm","30x30""",,"LPP","240gsm","   28.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-30X30","LPP, Lustre Photo Paper, 240gsm, 75x75cm / 30x30""","75x75cm","30x30""",,"LPP","240gsm","   28.00","USD","US","US","Overnight","   34.95","    0.00","USD",1,1,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-30X30","LPP, Lustre Photo Paper, 240gsm, 75x75cm / 30x30""","75x75cm","30x30""",,"LPP","240gsm","   28.00","USD","US","US","Standard","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-30X60","LPP, Lustre Photo Paper, 240gsm, 75x150cm / 30x60″","75x150cm",,,"LPP","240gsm","   45.00","USD","US","US","Budget","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-30X60","LPP, Lustre Photo Paper, 240gsm, 75x150cm / 30x60″","75x150cm",,,"LPP","240gsm","   45.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-30X60","LPP, Lustre Photo Paper, 240gsm, 75x150cm / 30x60″","75x150cm",,,"LPP","240gsm","   45.00","USD","US","US","Overnight","   36.95","    0.00","USD",1,1,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-30X60","LPP, Lustre Photo Paper, 240gsm, 75x150cm / 30x60″","75x150cm",,,"LPP","240gsm","   45.00","USD","US","US","Standard","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-32X32","LPP, Lustre Photo Paper, 240gsm, 80x80cm / 32x32""","80x80cm","32x32""",,"LPP","240gsm","   30.00","USD","US","US","Budget","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-32X32","LPP, Lustre Photo Paper, 240gsm, 80x80cm / 32x32""","80x80cm","32x32""",,"LPP","240gsm","   30.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Photo Art Prints","ART-PAP-LPP-32X32","LPP, Lustre Photo Paper, 240gsm, 80x80cm / 32x32""","80x80cm","32x32""",,"LPP","240gsm","   30.00","USD","US","US","Overnight","   34.95","    0.00","USD",1,1,"Tracked"
