"Category","Product type","SKU","Product description","Size (cm)","Size (inches)","Finish","Paper type","Substrate weight","Product price","Product currency","Source country","Destination country","Shipping method","Shipping price","Plus one shipping price","Shipping currency","Minimum shipping (days)","Maximum shipping (days)","Tracked shipping"
"Prints","Fine Art Prints","GLOBAL-HPR-40X40","Hahnemühle Photo Rag, 100x100 cm / 40x40""",,"40x40""",,"HPR","308gsm","   68.00","USD","US","US","Budget","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-40X40","Hahnemühle Photo Rag, 100x100 cm / 40x40""",,"40x40""",,"HPR","308gsm","   68.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-40X40","Hahnemühle Photo Rag, 100x100 cm / 40x40""",,"40x40""",,"HPR","308gsm","   68.00","USD","US","US","Overnight","   34.95","    0.00","USD",1,1,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-40X40","Hahnemühle Photo Rag, 100x100 cm / 40x40""",,"40x40""",,"HPR","308gsm","   68.00","USD","US","US","Standard","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-40X48","Hahnemühle Photo Rag, 100x120 cm / 40x48""",,"40x48""",,"HPR","308gsm","   75.00","USD","US","US","Budget","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-40X48","Hahnemühle Photo Rag, 100x120 cm / 40x48""",,"40x48""",,"HPR","308gsm","   75.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-40X48","Hahnemühle Photo Rag, 100x120 cm / 40x48""",,"40x48""",,"HPR","308gsm","   75.00","USD","US","US","Overnight","   36.95","    0.00","USD",1,1,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-40X48","Hahnemühle Photo Rag, 100x120 cm / 40x48""",,"40x48""",,"HPR","308gsm","   75.00","USD","US","US","Standard","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-40X50","Hahnemühle Photo Rag, 100x127 cm / 40x50""",,"40x50""",,"HPR","308gsm","   82.00","USD","US","US","Budget","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-40X50","Hahnemühle Photo Rag, 100x127 cm / 40x50""",,"40x50""",,"HPR","308gsm","   82.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-40X50","Hahnemühle Photo Rag, 100x127 cm / 40x50""",,"40x50""",,"HPR","308gsm","   82.00","USD","US","US","Overnight","   36.95","    0.00","USD",1,1,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-40X50","Hahnemühle Photo Rag, 100x127 cm / 40x50""",,"40x50""",,"HPR","308gsm","   82.00","USD","US","US","Standard","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-40X51","Hahnemühle Photo Rag, 100x130 cm / 40x51""",,"40x51""",,"HPR","308gsm","   80.00","USD","US","US","Budget","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-40X51","Hahnemühle Photo Rag, 100x130 cm / 40x51""",,"40x51""",,"HPR","308gsm","   80.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-40X51","Hahnemühle Photo Rag, 100x130 cm / 40x51""",,"40x51""",,"HPR","308gsm","   80.00","USD","US","US","Overnight","   36.95","    0.00","USD",1,1,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-40X51","Hahnemühle Photo Rag, 100x130 cm / 40x51""",,"40x51""",,"HPR","308gsm","   80.00","USD","US","US","Standard","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-40X52","Hahnemühle Photo Rag, 100x132 cm / 40x52""",,"40x52""",,"HPR","308gsm","   80.00","USD","US","US","Budget","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-40X52","Hahnemühle Photo Rag, 100x132 cm / 40x52""",,"40x52""",,"HPR","308gsm","   80.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-40X52","Hahnemühle Photo Rag, 100x132 cm / 40x52""",,"40x52""",,"HPR","308gsm","   80.00","USD","US","US","Overnight","   36.95","    0.00","USD",1,1,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-40X52","Hahnemühle Photo Rag, 100x132 cm / 40x52""",,"40x52""",,"HPR","308gsm","   80.00","USD","US","US","Standard","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-40X53","Hahnemühle Photo Rag, 100x135 cm / 40x53""",,"40x53""",,"HPR","308gsm","   86.00","USD","US","US","Budget","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-40X53","Hahnemühle Photo Rag, 100x135 cm / 40x53""",,"40x53""",,"HPR","308gsm","   86.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-40X53","Hahnemühle Photo Rag, 100x135 cm / 40x53""",,"40x53""",,"HPR","308gsm","   86.00","USD","US","US","Overnight","   36.95","    0.00","USD",1,1,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-40X53","Hahnemühle Photo Rag, 100x135 cm / 40x53""",,"40x53""",,"HPR","308gsm","   86.00","USD","US","US","Standard","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-40X55","Hahnemühle Photo Rag, 100x140 cm / 40x55""",,"40x55""",,"HPR","308gsm","   88.00","USD","US","US","Budget","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-40X55","Hahnemühle Photo Rag, 100x140 cm / 40x55""",,"40x55""",,"HPR","308gsm","   88.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-40X55","Hahnemühle Photo Rag, 100x140 cm / 40x55""",,"40x55""",,"HPR","308gsm","   88.00","USD","US","US","Overnight","   36.95","    0.00","USD",1,1,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-40X55","Hahnemühle Photo Rag, 100x140 cm / 40x55""",,"40x55""",,"HPR","308gsm","   88.00","USD","US","US","Standard","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-40X60","Hahnemühle Photo Rag, 100x150 cm / 40x60""",,"40x60""",,"HPR","308gsm","   90.00","USD","US","US","Budget","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-40X60","Hahnemühle Photo Rag, 100x150 cm / 40x60""",,"40x60""",,"HPR","308gsm","   90.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-40X60","Hahnemühle Photo Rag, 100x150 cm / 40x60""",,"40x60""",,"HPR","308gsm","   90.00","USD","US","US","Overnight","   36.95","    0.00","USD",1,1,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-40X60","Hahnemühle Photo Rag, 100x150 cm / 40x60""",,"40x60""",,"HPR","308gsm","   90.00","USD","US","US","Standard","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-40X80","Hahnemühle Photo Rag, 100x200 cm / 40x80""",,"40x80""",,"HPR","308gsm","  120.00","USD","US","US","Budget","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-40X80","Hahnemühle Photo Rag, 100x200 cm / 40x80""",,"40x80""",,"HPR","308gsm","  120.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-40X80","Hahnemühle Photo Rag, 100x200 cm / 40x80""",,"40x80""",,"HPR","308gsm","  120.00","USD","US","US","Overnight","   36.95","    0.00","USD",1,1,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-40X80","Hahnemühle Photo Rag, 100x200 cm / 40x80""",,"40x80""",,"HPR","308gsm","  120.00","USD","US","US","Standard","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-41X83","Hahnemühle Photo Rag, 104x211 cm / 41x83""",,"41x83""",,"HPR","308gsm","  125.00","USD","US","US","Budget","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-41X83","Hahnemühle Photo Rag, 104x211 cm / 41x83""",,"41x83""",,"HPR","308gsm","  125.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-41X83","Hahnemühle Photo Rag, 104x211 cm / 41x83""",,"41x83""",,"HPR","308gsm","  125.00","USD","US","US","Overnight","   36.95","    0.00","USD",1,1,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-41X83","Hahnemühle Photo Rag, 104x211 cm / 41x83""",,"41x83""",,"HPR","308gsm","  125.00","USD","US","US","Standard","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-42X56","Hahnemühle Photo Rag, 107x142 cm / 42x56""",,"42x56""",,"HPR","308gsm","  105.00","USD","US","US","Budget","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-42X56","Hahnemühle Photo Rag, 107x142 cm / 42x56""",,"42x56""",,"HPR","308gsm","  105.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-42X56","Hahnemühle Photo Rag, 107x142 cm / 42x56""",,"42x56""",,"HPR","308gsm","  105.00","USD","US","US","Overnight","   36.95","    0.00","USD",1,1,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-42X56","Hahnemühle Photo Rag, 107x142 cm / 42x56""",,"42x56""",,"HPR","308gsm","  105.00","USD","US","US","Standard","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-43X87","Hahnemühle Photo Rag, 110x221 cm / 43x87""",,"43x87""",,"HPR","308gsm","  130.00","USD","US","US","Budget","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-43X87","Hahnemühle Photo Rag, 110x221 cm / 43x87""",,"43x87""",,"HPR","308gsm","  130.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-43X87","Hahnemühle Photo Rag, 110x221 cm / 43x87""",,"43x87""",,"HPR","308gsm","  130.00","USD","US","US","Overnight","   36.95","    0.00","USD",1,1,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-43X87","Hahnemühle Photo Rag, 110x221 cm / 43x87""",,"43x87""",,"HPR","308gsm","  130.00","USD","US","US","Standard","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-48X48","Hahnemühle Photo Rag, 120x120 cm / 48x48""",,"48x48""",,"HPR","308gsm","   88.00","GBP","US","US","Budget","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-48X48","Hahnemühle Photo Rag, 120x120 cm / 48x48""",,"48x48""",,"HPR","308gsm","   88.00","GBP","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-48X48","Hahnemühle Photo Rag, 120x120 cm / 48x48""",,"48x48""",,"HPR","308gsm","   88.00","GBP","US","US","Overnight","   36.95","    0.00","USD",1,1,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-48X48","Hahnemühle Photo Rag, 120x120 cm / 48x48""",,"48x48""",,"HPR","308gsm","   88.00","GBP","US","US","Standard","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-4X6","Hahnemühle Photo Rag, 10x15 cm / 4x6""",,"4x6""",,"HPR","308gsm","    7.00","USD","US","US","Budget","    5.95","    0.00","USD",1,5,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-4X6","Hahnemühle Photo Rag, 10x15 cm / 4x6""",,"4x6""",,"HPR","308gsm","    7.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-4X6","Hahnemühle Photo Rag, 10x15 cm / 4x6""",,"4x6""",,"HPR","308gsm","    7.00","USD","US","US","Overnight","   29.95","    0.00","USD",1,1,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-4X6","Hahnemühle Photo Rag, 10x15 cm / 4x6""",,"4x6""",,"HPR","308gsm","    7.00","USD","US","US","Standard","    8.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-5X7","Hahnemühle Photo Rag, 13x18 cm / 5x7""",,"5x7""",,"HPR","308gsm","    7.00","USD","US","US","Budget","    5.95","    0.00","USD",1,5,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-5X7","Hahnemühle Photo Rag, 13x18 cm / 5x7""",,"5x7""",,"HPR","308gsm","    7.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-5X7","Hahnemühle Photo Rag, 13x18 cm / 5x7""",,"5x7""",,"HPR","308gsm","    7.00","USD","US","US","Overnight","   29.95","    0.00","USD",1,1,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-5X7","Hahnemühle Photo Rag, 13x18 cm / 5x7""",,"5x7""",,"HPR","308gsm","    7.00","USD","US","US","Standard","    8.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-6X4","Hahnemühle Photo Rag, 15x10 cm / 6x4""",,"6x4""",,"HPR","308gsm","    7.00","USD","US","US","Budget","    5.95","    0.00","USD",1,5,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-6X4","Hahnemühle Photo Rag, 15x10 cm / 6x4""",,"6x4""",,"HPR","308gsm","    7.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-6X4","Hahnemühle Photo Rag, 15x10 cm / 6x4""",,"6x4""",,"HPR","308gsm","    7.00","USD","US","US","Overnight","   29.95","    0.00","USD",1,1,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-6X4","Hahnemühle Photo Rag, 15x10 cm / 6x4""",,"6x4""",,"HPR","308gsm","    7.00","USD","US","US","Standard","    8.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-6X6","Hahnemühle Photo Rag, 15x15 cm / 6x6""",,"6x6""",,"HPR","308gsm","    8.00","USD","US","US","Budget","    5.95","    0.00","USD",1,5,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-6X6","Hahnemühle Photo Rag, 15x15 cm / 6x6""",,"6x6""",,"HPR","308gsm","    8.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-6X6","Hahnemühle Photo Rag, 15x15 cm / 6x6""",,"6x6""",,"HPR","308gsm","    8.00","USD","US","US","Overnight","   29.95","    0.00","USD",1,1,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-6X6","Hahnemühle Photo Rag, 15x15 cm / 6x6""",,"6x6""",,"HPR","308gsm","    8.00","USD","US","US","Standard","    8.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-6X8","Hahnemühle Photo Rag, 15x20 cm / 6x8""",,"6x8""",,"HPR","308gsm","    8.00","USD","US","US","Budget","    5.95","    0.00","USD",1,5,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-6X8","Hahnemühle Photo Rag, 15x20 cm / 6x8""",,"6x8""",,"HPR","308gsm","    8.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-6X8","Hahnemühle Photo Rag, 15x20 cm / 6x8""",,"6x8""",,"HPR","308gsm","    8.00","USD","US","US","Overnight","   29.95","    0.00","USD",1,1,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-6X8","Hahnemühle Photo Rag, 15x20 cm / 6x8""",,"6x8""",,"HPR","308gsm","    8.00","USD","US","US","Standard","    9.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-8X10","Hahnemühle Photo Rag, 20x25 cm / 8x10""",,"8x10""",,"HPR","308gsm","   10.00","USD","US","US","Budget","    5.95","    0.00","USD",1,5,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-8X10","Hahnemühle Photo Rag, 20x25 cm / 8x10""",,"8x10""",,"HPR","308gsm","   10.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-8X10","Hahnemühle Photo Rag, 20x25 cm / 8x10""",,"8x10""",,"HPR","308gsm","   10.00","USD","US","US","Overnight","   31.95","    0.00","USD",1,1,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-8X10","Hahnemühle Photo Rag, 20x25 cm / 8x10""",,"8x10""",,"HPR","308gsm","   10.00","USD","US","US","Standard","    9.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-8X12","Hahnemühle Photo Rag, 20x30 cm / 8x12""",,"8x12""",,"HPR","308gsm","   11.00","USD","US","US","Budget","    5.95","    0.00","USD",1,5,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-8X12","Hahnemühle Photo Rag, 20x30 cm / 8x12""",,"8x12""",,"HPR","308gsm","   11.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-8X12","Hahnemühle Photo Rag, 20x30 cm / 8x12""",,"8x12""",,"HPR","308gsm","   11.00","USD","US","US","Overnight","   31.95","    0.00","USD",1,1,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-8X12","Hahnemühle Photo Rag, 20x30 cm / 8x12""",,"8x12""",,"HPR","308gsm","   11.00","USD","US","US","Standard","    9.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-8X16","Hahnemühle Photo Rag, 20x40 cm / 8x16""",,"8x16""",,"HPR","308gsm","   12.00","USD","US","US","Budget","    5.95","    0.00","USD",1,5,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-8X16","Hahnemühle Photo Rag, 20x40 cm / 8x16""",,"8x16""",,"HPR","308gsm","   12.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-8X16","Hahnemühle Photo Rag, 20x40 cm / 8x16""",,"8x16""",,"HPR","308gsm","   12.00","USD","US","US","Overnight","   31.95","    0.00","USD",1,1,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-8X16","Hahnemühle Photo Rag, 20x40 cm / 8x16""",,"8x16""",,"HPR","308gsm","    9.00","EUR","NL","US","Standard","    9.95","    0.00","EUR",3,6,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-8X8","Hahnemühle Photo Rag, 20x20 cm / 8x8""",,"8x8""",,"HPR","308gsm","    9.00","USD","US","US","Budget","    5.95","    0.00","USD",1,5,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-8X8","Hahnemühle Photo Rag, 20x20 cm / 8x8""",,"8x8""",,"HPR","308gsm","    9.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-8X8","Hahnemühle Photo Rag, 20x20 cm / 8x8""",,"8x8""",,"HPR","308gsm","    9.00","USD","US","US","Overnight","   29.95","    0.00","USD",1,1,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-8X8","Hahnemühle Photo Rag, 20x20 cm / 8x8""",,"8x8""",,"HPR","308gsm","    9.00","USD","US","US","Standard","    9.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-8_5X11","Hahnemühle Photo Rag, 22x28 cm / 8.5x11""",,"8.5x11""",,"HPR","308gsm","   11.00","USD","US","US","Budget","    5.95","    0.00","USD",1,5,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-8_5X11","Hahnemühle Photo Rag, 22x28 cm / 8.5x11""",,"8.5x11""",,"HPR","308gsm","   11.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-8_5X11","Hahnemühle Photo Rag, 22x28 cm / 8.5x11""",,"8.5x11""",,"HPR","308gsm","   11.00","USD","US","US","Overnight","   31.95","    0.00","USD",1,1,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-8_5X11","Hahnemühle Photo Rag, 22x28 cm / 8.5x11""",,"8.5x11""",,"HPR","308gsm","   11.00","USD","US","US","Standard","    9.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-A0","Hahnemühle Photo Rag, 84.1x118.9 cm / 33.1x46.8"" (A0)","A0","33.1x46.8""",,"HPR","308gsm","   65.00","USD","US","US","Budget","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-A0","Hahnemühle Photo Rag, 84.1x118.9 cm / 33.1x46.8"" (A0)","A0","33.1x46.8""",,"HPR","308gsm","   65.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-A0","Hahnemühle Photo Rag, 84.1x118.9 cm / 33.1x46.8"" (A0)","A0","33.1x46.8""",,"HPR","308gsm","   65.00","USD","US","US","Overnight","   36.95","    0.00","USD",1,1,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-A0","Hahnemühle Photo Rag, 84.1x118.9 cm / 33.1x46.8"" (A0)","A0","33.1x46.8""",,"HPR","308gsm","   65.00","USD","US","US","Standard","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-A1","Hahnemühle Photo Rag, 59.4x84.1 cm / 23.4x33.1"" (A1)","A1","23.4x33.1""",,"HPR","308gsm","   36.00","USD","US","US","Budget","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-A1","Hahnemühle Photo Rag, 59.4x84.1 cm / 23.4x33.1"" (A1)","A1","23.4x33.1""",,"HPR","308gsm","   36.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-A1","Hahnemühle Photo Rag, 59.4x84.1 cm / 23.4x33.1"" (A1)","A1","23.4x33.1""",,"HPR","308gsm","   36.00","USD","US","US","Overnight","   34.95","    0.00","USD",1,1,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-A1","Hahnemühle Photo Rag, 59.4x84.1 cm / 23.4x33.1"" (A1)","A1","23.4x33.1""",,"HPR","308gsm","   36.00","USD","US","US","Standard","   12.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-A2","Hahnemühle Photo Rag, 42x59.4 cm / 16.5x23.4"" (A2)","A2","16.5x23.4""",,"HPR","308gsm","   21.00","USD","US","US","Budget","    5.95","    0.00","USD",1,5,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-A2","Hahnemühle Photo Rag, 42x59.4 cm / 16.5x23.4"" (A2)","A2","16.5x23.4""",,"HPR","308gsm","   21.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-A2","Hahnemühle Photo Rag, 42x59.4 cm / 16.5x23.4"" (A2)","A2","16.5x23.4""",,"HPR","308gsm","   21.00","USD","US","US","Overnight","   31.95","    0.00","USD",1,1,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-A2","Hahnemühle Photo Rag, 42x59.4 cm / 16.5x23.4"" (A2)","A2","16.5x23.4""",,"HPR","308gsm","   21.00","USD","US","US","Standard","   10.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-A3","Hahnemühle Photo Rag, 29.7x42 cm / 11.7x16.5"" (A3)","A3","11.7x16.5""",,"HPR","308gsm","   16.00","USD","US","US","Budget","    5.95","    0.00","USD",1,5,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-A3","Hahnemühle Photo Rag, 29.7x42 cm / 11.7x16.5"" (A3)","A3","11.7x16.5""",,"HPR","308gsm","   16.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-A3","Hahnemühle Photo Rag, 29.7x42 cm / 11.7x16.5"" (A3)","A3","11.7x16.5""",,"HPR","308gsm","   16.00","USD","US","US","Overnight","   31.95","    0.00","USD",1,1,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-A3","Hahnemühle Photo Rag, 29.7x42 cm / 11.7x16.5"" (A3)","A3","11.7x16.5""",,"HPR","308gsm","   16.00","USD","US","US","Standard","   10.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-A4","Hahnemühle Photo Rag, 21x29.7 cm / 8.3x11.7"" (A4)","A4","8.3x11.7""",,"HPR","308gsm","   11.00","USD","US","US","Budget","    5.95","    0.00","USD",1,5,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-A4","Hahnemühle Photo Rag, 21x29.7 cm / 8.3x11.7"" (A4)","A4","8.3x11.7""",,"HPR","308gsm","   11.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-A4","Hahnemühle Photo Rag, 21x29.7 cm / 8.3x11.7"" (A4)","A4","8.3x11.7""",,"HPR","308gsm","   11.00","USD","US","US","Overnight","   31.95","    0.00","USD",1,1,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-A4","Hahnemühle Photo Rag, 21x29.7 cm / 8.3x11.7"" (A4)","A4","8.3x11.7""",,"HPR","308gsm","   11.00","USD","US","US","Standard","    9.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-A5","Hahnemühle Photo Rag, 14.7x21.1 cm / 5.8x8.3"" (A5)","A5","5.8x8.3""",,"HPR","308gsm","    8.00","USD","US","US","Budget","    5.95","    0.00","USD",1,5,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-A5","Hahnemühle Photo Rag, 14.7x21.1 cm / 5.8x8.3"" (A5)","A5","5.8x8.3""",,"HPR","308gsm","    8.00","USD","US","US","Express","   20.00","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-A5","Hahnemühle Photo Rag, 14.7x21.1 cm / 5.8x8.3"" (A5)","A5","5.8x8.3""",,"HPR","308gsm","    8.00","USD","US","US","Overnight","   31.95","    0.00","USD",1,1,"Tracked"
"Prints","Fine Art Prints","GLOBAL-HPR-A5","Hahnemühle Photo Rag, 14.7x21.1 cm / 5.8x8.3"" (A5)","A5","5.8x8.3""",,"HPR","308gsm","    8.00","USD","US","US","Standard","    9.95","    0.00","USD",1,3,"Tracked"
"Prints","Fine Art Prints","GLOBAL-PAP-10X30","Photographic Art Print 25x75cm / 10x30"" (A5)","25x75cm","10x30""",,"LPP","240gsm","   16.00","USD","US","US","Budget","   12.95","    0.00","USD",1,3,"Tracked"
